Text30,Text40,Text8,Text37,Text49,Text38,Text33,Text31,Text13,Text24,Text43,Text35,Text34,Text36
02:00 - 02:59 pm,13,,19.69,1.51,,17.00,4,0.00,,0.00,31,1,2.69
03:00 - 03:59 pm,13,,7.99,0.61,,(29.00),8,36.99,,2.85,62,0,0.00
04:00 - 04:59 pm,13,,11.00,0.85,,1.00,6,10.00,,0.77,46,0,0.00
05:00 - 05:59 pm,9,,0.00,0.00,,0.00,8,0.00,,0.00,89,0,0.00
06:00 - 06:59 pm,11,,0.00,0.00,,0.00,6,0.00,,0.00,55,0,0.00
07:00 - 07:59 pm,5,,0.00,0.00,,0.00,2,0.00,,0.00,40,0,0.00
08:00 - 08:59 pm,4,,0.00,0.00,,0.00,5,0.00,,0.00,125,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/06/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,241.58",0.00,,"3,241.58",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,2,,0.00,0.00,,0.00,3,0.00,,0.00,150,0,0.00
10:00 - 10:59 am,4,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,6,,52.99,8.83,,6.00,6,46.99,,7.83,100,0,0.00
12:00 - 12:59 pm,12,,30.99,2.58,,(6.00),9,36.99,,3.08,75,0,0.00
01:00 - 01:59 pm,22,,4.78,0.22,,0.00,15,0.00,,0.00,68,2,4.78
02:00 - 02:59 pm,32,,75.99,2.37,,39.00,21,36.99,,1.16,66,0,0.00
03:00 - 03:59 pm,40,,114.97,2.87,,30.99,31,83.98,,2.10,78,0,0.00
04:00 - 04:59 pm,65,,97.69,1.50,,85.00,37,10.00,,0.15,57,1,2.69
05:00 - 05:59 pm,48,,84.00,1.75,,74.00,24,10.00,,0.21,50,0,0.00
06:00 - 06:59 pm,32,,83.49,2.61,,81.00,25,0.00,,0.00,78,1,2.49
07:00 - 07:59 pm,13,,0.00,0.00,,0.00,8,0.00,,0.00,62,0,0.00
08:00 - 08:59 pm,12,,29.00,2.42,,29.00,4,0.00,,0.00,33,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/07/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,873.93",0.00,,"3,873.93",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/08/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,115.27",0.00,,"3,115.27",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,26,,19.69,0.76,,17.00,12,0.00,,0.00,46,1,2.69
10:00 - 10:59 am,39,,73.99,1.90,,73.99,27,0.00,,0.00,69,0,0.00
11:00 - 11:59 am,47,,76.99,1.64,,40.00,28,36.99,,0.79,60,0,0.00
12:00 - 12:59 pm,47,,98.00,2.09,,98.00,23,0.00,,0.00,49,0,0.00
01:00 - 01:59 pm,50,,139.98,2.80,,56.00,25,83.98,,1.68,50,0,0.00
02:00 - 02:59 pm,48,,160.99,3.35,,124.00,26,36.99,,0.77,54,0,0.00
03:00 - 03:59 pm,54,,95.00,1.76,,85.00,29,10.00,,0.19,54,0,0.00
04:00 - 04:59 pm,40,,50.00,1.25,,50.00,25,0.00,,0.00,63,0,0.00
05:00 - 05:59 pm,53,,91.00,1.72,,91.00,33,0.00,,0.00,62,0,0.00
06:00 - 06:59 pm,26,,36.99,1.42,,0.00,18,36.99,,1.42,69,0,0.00
07:00 - 07:59 pm,11,,0.00,0.00,,0.00,6,0.00,,0.00,55,0,0.00
08:00 - 08:59 pm,4,,29.00,7.25,,29.00,3,0.00,,0.00,75,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/09/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,666.95",0.00,,"3,666.95",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,10,,22.00,2.20,,22.00,3,0.00,,0.00,30,0,0.00
10:00 - 10:59 am,27,,17.00,0.63,,17.00,13,0.00,,0.00,48,0,0.00
11:00 - 11:59 am,32,,90.98,2.84,,17.00,36,73.98,,2.31,113,0,0.00
12:00 - 12:59 pm,30,,5.38,0.18,,0.00,16,0.00,,0.00,53,2,5.38
01:00 - 01:59 pm,28,,17.00,0.61,,17.00,14,0.00,,0.00,50,0,0.00
02:00 - 02:59 pm,31,,91.00,2.94,,91.00,11,0.00,,0.00,35,0,0.00
03:00 - 03:59 pm,34,,84.00,2.47,,74.00,19,10.00,,0.29,56,0,0.00
04:00 - 04:59 pm,34,,74.69,2.20,,62.00,27,10.00,,0.29,79,1,2.69
05:00 - 05:59 pm,26,,10.00,0.38,,0.00,13,10.00,,0.38,50,0,0.00
06:00 - 06:59 pm,11,,58.99,5.36,,58.99,8,0.00,,0.00,73,0,0.00
07:00 - 07:59 pm,10,,11.00,1.10,,11.00,10,0.00,,0.00,100,0,0.00
08:00 - 08:59 pm,5,,0.00,0.00,,0.00,2,0.00,,0.00,40,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/10/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,533.36",0.00,,"3,533.36",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,2,,0.00,0.00,,0.00,5,0.00,,0.00,250,0,0.00
09:00 - 09:59 am,8,,0.00,0.00,,0.00,5,0.00,,0.00,63,0,0.00
10:00 - 10:59 am,29,,2.79,0.10,,0.00,17,0.00,,0.00,59,1,2.79
11:00 - 11:59 am,30,,73.00,2.43,,73.00,20,0.00,,0.00,67,0,0.00
12:00 - 12:59 pm,40,,114.00,2.85,,114.00,17,0.00,,0.00,43,0,0.00
01:00 - 01:59 pm,33,,64.99,1.97,,28.00,23,36.99,,1.12,70,0,0.00
02:00 - 02:59 pm,36,,45.00,1.25,,45.00,19,0.00,,0.00,53,0,0.00
03:00 - 03:59 pm,36,,201.98,5.61,,164.99,21,36.99,,1.03,58,0,0.00
04:00 - 04:59 pm,32,,85.00,2.66,,85.00,23,0.00,,0.00,72,0,0.00
05:00 - 05:59 pm,30,,22.00,0.73,,22.00,21,0.00,,0.00,70,0,0.00
06:00 - 06:59 pm,22,,53.99,2.45,,17.00,11,36.99,,1.68,50,0,0.00
07:00 - 07:59 pm,6,,0.00,0.00,,0.00,3,0.00,,0.00,50,0,0.00
08:00 - 08:59 pm,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/11/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,822.01",0.00,,"3,822.01",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
08:00 - 08:59 am,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,10,,0.00,0.00,,0.00,8,0.00,,0.00,80,0,0.00
10:00 - 10:59 am,13,,17.00,1.31,,17.00,11,0.00,,0.00,85,0,0.00
11:00 - 11:59 am,30,,0.00,0.00,,0.00,13,0.00,,0.00,43,0,0.00
12:00 - 12:59 pm,37,,96.00,2.59,,96.00,16,0.00,,0.00,43,0,0.00
01:00 - 01:59 pm,30,,87.99,2.93,,51.00,13,36.99,,1.23,43,0,0.00
02:00 - 02:59 pm,31,,32.00,1.03,,22.00,20,10.00,,0.32,65,0,0.00
03:00 - 03:59 pm,39,,118.69,3.04,,96.00,27,20.00,,0.51,69,1,2.69
04:00 - 04:59 pm,34,,152.64,4.49,,139.95,20,10.00,,0.29,59,1,2.69
05:00 - 05:59 pm,41,,100.48,2.45,,61.00,30,36.99,,0.90,73,1,2.49
06:00 - 06:59 pm,23,,98.99,4.30,,62.00,12,36.99,,1.61,52,0,0.00
07:00 - 07:59 pm,9,,0.00,0.00,,0.00,3,0.00,,0.00,33,0,0.00
08:00 - 08:59 pm,7,,19.99,2.86,,19.99,3,0.00,,0.00,43,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/12/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,110.40",0.00,,"3,110.40",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,19,,71.49,3.76,,69.00,14,0.00,,0.00,74,1,2.49
10:00 - 10:59 am,18,,17.00,0.94,,17.00,7,0.00,,0.00,39,0,0.00
11:00 - 11:59 am,34,,85.99,2.53,,39.00,25,46.99,,1.38,74,0,0.00
12:00 - 12:59 pm,27,,92.94,3.44,,87.99,10,0.00,,0.00,37,1,4.95
01:00 - 01:59 pm,38,,118.98,3.13,,45.00,14,73.98,,1.95,37,0,0.00
02:00 - 02:59 pm,35,,61.00,1.74,,51.00,18,10.00,,0.29,51,0,0.00
03:00 - 03:59 pm,46,,108.00,2.35,,108.00,31,0.00,,0.00,67,0,0.00
04:00 - 04:59 pm,44,,92.99,2.11,,46.00,26,46.99,,1.07,59,0,0.00
05:00 - 05:59 pm,41,,81.99,2.00,,75.00,27,0.00,,0.00,66,2,6.99
06:00 - 06:59 pm,24,,0.00,0.00,,0.00,15,0.00,,0.00,63,0,0.00
07:00 - 07:59 pm,13,,0.00,0.00,,0.00,6,0.00,,0.00,46,0,0.00
08:00 - 08:59 pm,4,,0.00,0.00,,0.00,1,0.00,,0.00,25,0,0.00
09:00 - 09:59 pm,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/13/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,958.36",0.00,,"3,958.36",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,2,,2.69,1.35,,0.00,0,0.00,,0.00,0,1,2.69
09:00 - 09:59 am,14,,2.69,0.19,,0.00,7,0.00,,0.00,50,1,2.69
10:00 - 10:59 am,29,,64.99,2.24,,18.00,21,46.99,,1.62,72,0,0.00
11:00 - 11:59 am,36,,34.25,0.95,,33.00,20,0.00,,0.00,56,1,1.25
12:00 - 12:59 pm,43,,126.99,2.95,,90.00,32,36.99,,0.86,74,0,0.00
01:00 - 01:59 pm,42,,117.00,2.79,,97.00,19,20.00,,0.48,45,0,0.00
02:00 - 02:59 pm,43,,90.99,2.12,,44.00,28,46.99,,1.09,65,0,0.00
03:00 - 03:59 pm,51,,173.00,3.39,,173.00,27,0.00,,0.00,53,0,0.00
04:00 - 04:59 pm,47,,76.99,1.64,,40.00,29,36.99,,0.79,62,0,0.00
05:00 - 05:59 pm,40,,154.00,3.85,,144.00,27,10.00,,0.25,68,0,0.00
06:00 - 06:59 pm,23,,22.00,0.96,,22.00,12,0.00,,0.00,52,0,0.00
07:00 - 07:59 pm,10,,0.00,0.00,,0.00,10,0.00,,0.00,100,0,0.00
08:00 - 08:59 pm,4,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/14/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,279.49",0.00,,"3,279.49",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/15/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,536.42",0.00,,"2,536.42",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,10,,2.49,0.25,,0.00,10,0.00,,0.00,100,1,2.49
10:00 - 10:59 am,14,,11.00,0.79,,11.00,12,0.00,,0.00,86,0,0.00
11:00 - 11:59 am,29,,72.00,2.48,,72.00,19,0.00,,0.00,66,0,0.00
12:00 - 12:59 pm,40,,27.00,0.68,,17.00,21,10.00,,0.25,53,0,0.00
01:00 - 01:59 pm,25,,62.00,2.48,,62.00,12,0.00,,0.00,48,0,0.00
02:00 - 02:59 pm,36,,75.99,2.11,,39.00,20,36.99,,1.03,56,0,0.00
03:00 - 03:59 pm,22,,65.00,2.95,,45.00,16,20.00,,0.91,73,0,0.00
04:00 - 04:59 pm,40,,39.00,0.98,,39.00,24,0.00,,0.00,60,0,0.00
05:00 - 05:59 pm,20,,44.68,2.23,,5.00,16,36.99,,1.85,80,1,2.69
06:00 - 06:59 pm,11,,29.00,2.64,,29.00,6,0.00,,0.00,55,0,0.00
07:00 - 07:59 pm,15,,0.00,0.00,,0.00,6,0.00,,0.00,40,0,0.00
08:00 - 08:59 pm,3,,0.00,0.00,,0.00,4,0.00,,0.00,133,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/16/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,928.96",0.00,,"3,928.96",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,19,,31.49,1.66,,29.00,16,0.00,,0.00,84,1,2.49
10:00 - 10:59 am,18,,0.00,0.00,,0.00,8,0.00,,0.00,44,0,0.00
11:00 - 11:59 am,19,,53.69,2.83,,51.00,10,0.00,,0.00,53,1,2.69
12:00 - 12:59 pm,18,,45.00,2.50,,45.00,12,0.00,,0.00,67,0,0.00
01:00 - 01:59 pm,28,,11.00,0.39,,11.00,25,0.00,,0.00,89,0,0.00
02:00 - 02:59 pm,17,,40.00,2.35,,40.00,15,0.00,,0.00,88,0,0.00
03:00 - 03:59 pm,25,,38.00,1.52,,28.00,10,10.00,,0.40,40,0,0.00
04:00 - 04:59 pm,23,,23.00,1.00,,13.00,18,10.00,,0.43,78,0,0.00
05:00 - 05:59 pm,27,,116.99,4.33,,80.00,17,36.99,,1.37,63,0,0.00
06:00 - 06:59 pm,9,,0.00,0.00,,0.00,7,0.00,,0.00,78,0,0.00
07:00 - 07:59 pm,6,,17.00,2.83,,17.00,3,0.00,,0.00,50,0,0.00
08:00 - 08:59 pm,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/17/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,137.47",0.00,,"3,137.47",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,2.79,0.00,,0.00,0,0.00,,0.00,0,1,2.79
09:00 - 09:59 am,10,,2.49,0.25,,0.00,6,0.00,,0.00,60,1,2.49
10:00 - 10:59 am,5,,0.00,0.00,,0.00,2,0.00,,0.00,40,0,0.00
11:00 - 11:59 am,13,,36.99,2.85,,0.00,13,36.99,,2.85,100,0,0.00
