Text30,Text40,Text8,Text37,Text49,Text38,Text33,Text31,Text13,Text24,Text43,Text35,Text34,Text36
05:00 - 05:59 pm,44,,11.00,0.25,,11.00,32,0.00,,0.00,73,0,0.00
06:00 - 06:59 pm,37,,77.00,2.08,,77.00,18,0.00,,0.00,49,0,0.00
07:00 - 07:59 pm,9,,0.00,0.00,,0.00,7,0.00,,0.00,78,0,0.00
08:00 - 08:59 pm,1,,0.00,0.00,,0.00,1,0.00,,0.00,100,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/07/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"4,108.92",0.00,,"4,108.92",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
08:00 - 08:59 am,19,,0.00,0.00,,0.00,9,0.00,,0.00,47,0,0.00
09:00 - 09:59 am,24,,21.00,0.88,,21.00,17,0.00,,0.00,71,0,0.00
10:00 - 10:59 am,41,,17.00,0.41,,17.00,25,0.00,,0.00,61,0,0.00
11:00 - 11:59 am,30,,130.70,4.36,,55.95,26,73.98,,2.47,87,1,0.77
12:00 - 12:59 pm,22,,7.00,0.32,,7.00,12,0.00,,0.00,55,0,0.00
01:00 - 01:59 pm,32,,95.83,2.99,,46.00,18,46.99,,1.47,56,2,2.84
02:00 - 02:59 pm,45,,106.95,2.38,,106.95,39,0.00,,0.00,87,0,0.00
03:00 - 03:59 pm,40,,11.00,0.28,,11.00,18,0.00,,0.00,45,0,0.00
04:00 - 04:59 pm,49,,0.00,0.00,,0.00,33,0.00,,0.00,67,0,0.00
05:00 - 05:59 pm,39,,29.00,0.74,,29.00,23,0.00,,0.00,59,0,0.00
06:00 - 06:59 pm,36,,23.00,0.64,,23.00,27,0.00,,0.00,75,0,0.00
07:00 - 07:59 pm,13,,11.00,0.85,,11.00,6,0.00,,0.00,46,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/08/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,466.37",0.00,,"3,466.37",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,1,,0.00,0.00,,0.00,1,0.00,,0.00,100,0,0.00
08:00 - 08:59 am,23,,17.00,0.74,,17.00,18,0.00,,0.00,78,0,0.00
09:00 - 09:59 am,29,,11.00,0.38,,11.00,33,0.00,,0.00,114,0,0.00
10:00 - 10:59 am,16,,56.00,3.50,,56.00,18,0.00,,0.00,113,0,0.00
11:00 - 11:59 am,37,,56.00,1.51,,56.00,22,0.00,,0.00,59,0,0.00
12:00 - 12:59 pm,37,,45.00,1.22,,45.00,22,0.00,,0.00,59,0,0.00
01:00 - 01:59 pm,45,,58.99,1.31,,22.00,38,36.99,,0.82,84,0,0.00
02:00 - 02:59 pm,42,,51.00,1.21,,51.00,22,0.00,,0.00,52,0,0.00
03:00 - 03:59 pm,26,,52.00,2.00,,42.00,19,10.00,,0.38,73,0,0.00
04:00 - 04:59 pm,39,,191.96,4.92,,44.00,26,147.96,,3.79,67,0,0.00
05:00 - 05:59 pm,36,,22.00,0.61,,22.00,26,0.00,,0.00,72,0,0.00
06:00 - 06:59 pm,32,,21.00,0.66,,21.00,12,0.00,,0.00,38,0,0.00
07:00 - 07:59 pm,12,,11.00,0.92,,11.00,4,0.00,,0.00,33,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/09/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"4,156.71",0.00,,"4,156.71",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,2,,2.69,1.35,,0.00,0,0.00,,0.00,0,1,2.69
08:00 - 08:59 am,18,,0.00,0.00,,0.00,19,0.00,,0.00,106,0,0.00
09:00 - 09:59 am,19,,22.00,1.16,,22.00,19,0.00,,0.00,100,0,0.00
10:00 - 10:59 am,18,,46.00,2.56,,46.00,8,0.00,,0.00,44,0,0.00
11:00 - 11:59 am,28,,38.00,1.36,,38.00,8,0.00,,0.00,29,0,0.00
12:00 - 12:59 pm,20,,17.00,0.85,,17.00,9,0.00,,0.00,45,0,0.00
01:00 - 01:59 pm,24,,0.00,0.00,,0.00,16,0.00,,0.00,67,0,0.00
02:00 - 02:59 pm,34,,67.99,2.00,,31.00,16,36.99,,1.09,47,0,0.00
03:00 - 03:59 pm,26,,51.99,2.00,,51.99,13,0.00,,0.00,50,0,0.00
04:00 - 04:59 pm,30,,99.98,3.33,,62.99,18,36.99,,1.23,60,0,0.00
05:00 - 05:59 pm,23,,57.00,2.48,,57.00,14,0.00,,0.00,61,0,0.00
06:00 - 06:59 pm,9,,0.00,0.00,,0.00,4,0.00,,0.00,44,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/10/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,766.49",0.00,,"3,766.49",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,1,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,11,,0.00,0.00,,0.00,5,0.00,,0.00,45,0,0.00
09:00 - 09:59 am,7,,0.00,0.00,,0.00,9,0.00,,0.00,129,0,0.00
10:00 - 10:59 am,18,,61.00,3.39,,61.00,13,0.00,,0.00,72,0,0.00
11:00 - 11:59 am,20,,17.00,0.85,,17.00,12,0.00,,0.00,60,0,0.00
12:00 - 12:59 pm,26,,17.00,0.65,,17.00,17,0.00,,0.00,65,0,0.00
01:00 - 01:59 pm,32,,21.00,0.66,,21.00,30,0.00,,0.00,94,0,0.00
02:00 - 02:59 pm,16,,6.00,0.38,,6.00,21,0.00,,0.00,131,0,0.00
03:00 - 03:59 pm,29,,92.99,3.21,,56.00,17,36.99,,1.28,59,0,0.00
04:00 - 04:59 pm,31,,30.00,0.97,,20.00,14,10.00,,0.32,45,0,0.00
05:00 - 05:59 pm,21,,22.27,1.06,,(19.00),12,36.99,,1.76,57,2,4.28
06:00 - 06:59 pm,19,,22.00,1.16,,22.00,7,0.00,,0.00,37,0,0.00
07:00 - 07:59 pm,17,,11.00,0.65,,11.00,13,0.00,,0.00,76,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/11/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,982.13",0.00,,"3,982.13",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
07:00 - 07:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,25,,22.00,0.88,,22.00,14,0.00,,0.00,56,0,0.00
09:00 - 09:59 am,41,,70.98,1.73,,(3.00),23,73.98,,1.80,56,0,0.00
10:00 - 10:59 am,36,,46.99,1.31,,10.00,19,36.99,,1.03,53,0,0.00
11:00 - 11:59 am,31,,14.00,0.45,,14.00,31,0.00,,0.00,100,0,0.00
12:00 - 12:59 pm,46,,112.99,2.46,,66.00,40,46.99,,1.02,87,0,0.00
01:00 - 01:59 pm,43,,105.25,2.45,,104.00,36,0.00,,0.00,84,1,1.25
02:00 - 02:59 pm,39,,90.68,2.33,,51.00,27,36.99,,0.95,69,1,2.69
03:00 - 03:59 pm,37,,83.98,2.27,,10.00,22,73.98,,2.00,59,0,0.00
04:00 - 04:59 pm,44,,154.97,3.52,,80.99,24,73.98,,1.68,55,0,0.00
05:00 - 05:59 pm,29,,28.00,0.97,,28.00,14,0.00,,0.00,48,0,0.00
06:00 - 06:59 pm,25,,23.00,0.92,,23.00,16,0.00,,0.00,64,0,0.00
07:00 - 07:59 pm,13,,21.00,1.62,,21.00,4,0.00,,0.00,31,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/12/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,384.23",0.00,,"3,384.23",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/13/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,943.68",0.00,,"3,943.68",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,28,,22.00,0.79,,22.00,24,0.00,,0.00,86,0,0.00
09:00 - 09:59 am,25,,57.99,2.32,,21.00,20,36.99,,1.48,80,0,0.00
10:00 - 10:59 am,26,,47.99,1.85,,11.00,20,36.99,,1.42,77,0,0.00
11:00 - 11:59 am,31,,45.00,1.45,,45.00,30,0.00,,0.00,97,0,0.00
12:00 - 12:59 pm,43,,34.00,0.79,,34.00,29,0.00,,0.00,67,0,0.00
01:00 - 01:59 pm,38,,143.99,3.79,,107.00,32,36.99,,0.97,84,0,0.00
02:00 - 02:59 pm,37,,21.00,0.57,,11.00,35,10.00,,0.27,95,0,0.00
03:00 - 03:59 pm,34,,30.00,0.88,,30.00,17,0.00,,0.00,50,0,0.00
04:00 - 04:59 pm,33,,0.01,0.00,,0.01,19,0.00,,0.00,58,0,0.00
05:00 - 05:59 pm,38,,17.00,0.45,,17.00,26,0.00,,0.00,68,0,0.00
06:00 - 06:59 pm,11,,0.00,0.00,,0.00,2,0.00,,0.00,18,0,0.00
07:00 - 07:59 pm,8,,0.00,0.00,,0.00,12,0.00,,0.00,150,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/14/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,645.80",0.00,,"3,645.80",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,20,,0.00,0.00,,0.00,7,0.00,,0.00,35,0,0.00
09:00 - 09:59 am,23,,11.00,0.48,,11.00,15,0.00,,0.00,65,0,0.00
10:00 - 10:59 am,21,,21.00,1.00,,21.00,21,0.00,,0.00,100,0,0.00
11:00 - 11:59 am,28,,47.99,1.71,,11.00,19,36.99,,1.32,68,0,0.00
12:00 - 12:59 pm,33,,11.00,0.33,,11.00,21,0.00,,0.00,64,0,0.00
01:00 - 01:59 pm,33,,18.00,0.55,,15.00,29,0.00,,0.00,88,3,3.00
02:00 - 02:59 pm,32,,13.69,0.43,,11.00,19,0.00,,0.00,59,1,2.69
03:00 - 03:59 pm,36,,0.00,0.00,,0.00,14,0.00,,0.00,39,0,0.00
04:00 - 04:59 pm,22,,50.00,2.27,,50.00,14,0.00,,0.00,64,0,0.00
05:00 - 05:59 pm,7,,11.00,1.57,,11.00,7,0.00,,0.00,100,0,0.00
06:00 - 06:59 pm,6,,22.68,3.78,,19.99,4,0.00,,0.00,67,1,2.69
07:00 - 07:59 pm,7,,0.00,0.00,,0.00,3,0.00,,0.00,43,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/15/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,902.22",0.00,,"2,902.22",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,27,,85.99,3.18,,85.99,14,0.00,,0.00,52,0,0.00
09:00 - 09:59 am,25,,18.99,0.76,,(18.00),24,36.99,,1.48,96,0,0.00
10:00 - 10:59 am,22,,19.99,0.91,,(17.00),20,36.99,,1.68,91,0,0.00
11:00 - 11:59 am,14,,0.00,0.00,,0.00,14,0.00,,0.00,100,0,0.00
12:00 - 12:59 pm,15,,0.00,0.00,,0.00,7,0.00,,0.00,47,0,0.00
01:00 - 01:59 pm,17,,0.00,0.00,,0.00,8,0.00,,0.00,47,0,0.00
02:00 - 02:59 pm,29,,61.00,2.10,,61.00,17,0.00,,0.00,59,0,0.00
03:00 - 03:59 pm,15,,14.99,1.00,,(22.00),8,36.99,,2.47,53,0,0.00
04:00 - 04:59 pm,13,,24.00,1.85,,22.00,2,0.00,,0.00,15,2,2.00
05:00 - 05:59 pm,9,,0.00,0.00,,0.00,4,0.00,,0.00,44,0,0.00
06:00 - 06:59 pm,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,3,,0.00,0.00,,0.00,2,0.00,,0.00,67,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/16/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"4,334.81",0.00,,"4,334.81",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,3,,0.00,0.00,,0.00,1,0.00,,0.00,33,0,0.00
09:00 - 09:59 am,4,,28.00,7.00,,28.00,3,0.00,,0.00,75,0,0.00
10:00 - 10:59 am,6,,2.69,0.45,,0.00,1,0.00,,0.00,17,1,2.69
11:00 - 11:59 am,20,,49.00,2.45,,49.00,4,0.00,,0.00,20,0,0.00
12:00 - 12:59 pm,14,,0.00,0.00,,0.00,9,0.00,,0.00,64,0,0.00
01:00 - 01:59 pm,19,,11.00,0.58,,11.00,7,0.00,,0.00,37,0,0.00
02:00 - 02:59 pm,20,,22.00,1.10,,22.00,18,0.00,,0.00,90,0,0.00
03:00 - 03:59 pm,23,,22.00,0.96,,22.00,19,0.00,,0.00,83,0,0.00
04:00 - 04:59 pm,26,,22.50,0.87,,21.00,24,0.00,,0.00,92,1,1.50
05:00 - 05:59 pm,32,,38.00,1.19,,38.00,26,0.00,,0.00,81,0,0.00
06:00 - 06:59 pm,22,,17.00,0.77,,17.00,6,0.00,,0.00,27,0,0.00
07:00 - 07:59 pm,5,,0.00,0.00,,0.00,2,0.00,,0.00,40,0,0.00
08:00 - 08:59 pm,0,,(42.00),0.00,,(42.00),0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/17/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,992.48",0.00,,"2,992.48",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,15,,0.00,0.00,,0.00,17,0.00,,0.00,113,0,0.00
09:00 - 09:59 am,23,,10.00,0.43,,10.00,28,0.00,,0.00,122,0,0.00
10:00 - 10:59 am,41,,63.99,1.56,,27.00,40,36.99,,0.90,98,0,0.00
11:00 - 11:59 am,43,,40.00,0.93,,40.00,39,0.00,,0.00,91,0,0.00
12:00 - 12:59 pm,43,,49.00,1.14,,49.00,24,0.00,,0.00,56,0,0.00
01:00 - 01:59 pm,44,,81.99,1.86,,81.99,26,0.00,,0.00,59,0,0.00
02:00 - 02:59 pm,47,,55.98,1.19,,(18.00),31,73.98,,1.57,66,0,0.00
03:00 - 03:59 pm,44,,141.98,3.23,,68.00,24,73.98,,1.68,55,0,0.00
04:00 - 04:59 pm,43,,118.98,2.77,,81.99,26,36.99,,0.86,60,0,0.00
05:00 - 05:59 pm,27,,0.00,0.00,,0.00,17,0.00,,0.00,63,0,0.00
06:00 - 06:59 pm,21,,10.00,0.48,,10.00,15,0.00,,0.00,71,0,0.00
07:00 - 07:59 pm,12,,21.00,1.75,,21.00,10,0.00,,0.00,83,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,1,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,(80.00),0.00,,(80.00),0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/18/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,950.35",0.00,,"2,950.35",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,16,,39.00,2.44,,39.00,5,0.00,,0.00,31,0,0.00
09:00 - 09:59 am,30,,33.99,1.13,,(3.00),24,36.99,,1.23,80,0,0.00
10:00 - 10:59 am,37,,147.97,4.00,,37.00,23,110.97,,3.00,62,0,0.00
11:00 - 11:59 am,51,,198.91,3.90,,50.95,32,147.96,,2.90,63,0,0.00
12:00 - 12:59 pm,48,,226.98,4.73,,153.00,34,73.98,,1.54,71,0,0.00
01:00 - 01:59 pm,50,,107.99,2.16,,107.99,23,0.00,,0.00,46,0,0.00
02:00 - 02:59 pm,35,,96.00,2.74,,96.00,18,0.00,,0.00,51,0,0.00
